CustomerID,InvoiceDate_max,InvoiceDate_min,InvoiceDate_count,Quantity_sum,Quantity_mean,Quantity_std,Quantity_max,UnitPrice_mean,UnitPrice_std,UnitPrice_max,UnitPrice_min,TotalAmount_sum,TotalAmount_mean,TotalAmount_std,TotalAmount_max,StockCode_nunique,InvoiceNo_nunique,Month_nunique,Quarter_nunique,Recency,Frequency,Monetary,AvgDaysBetweenPurchases,CustomerLifespan,PurchaseVelocity,AvgOrderValue,ProductDiversity,MonthsActive,QuartersActive,QuantityConsistency,PriceConsistency,EngagementTrend,Log_Monetary,Log_AvgOrderValue,Log_TotalAmount_sum,Log_TotalAmount_max,Recency_Squared,Frequency_Squared,Monetary_Squared,Recency_Frequency,Recency_Monetary,Frequency_Monetary,RFM_Combined,MonetaryPerFrequency,FrequencyPerRecency,R_Score,F_Score,M_Score,RFM_Score,HighValue,HighFrequency,Recent
12960.0,2010-10-22 09:31:00,2010-02-16 13:32:00,70,1379,19.7,35.1779534054655,240,2.0588571428571427,1.6815422035127807,7.49,0.21,1322.07,18.886714285714284,9.948268907956319,70.80000000000001,49,4,4,4,414,4,1322.07,61.75,247,0.016194331983805668,330.5175,49,4,4,0.5600098383477665,1.2243862441014817,1.0,7.187710072768178,5.803680598579464,7.187710072768178,4.273884476054179,171396,16,1747869.0849,1656,547336.98,5288.28,2189347.92,330.5175,0.00966183574879227,2,3,4,234,1,0,0
12961.0,2010-11-25 16:44:00,2010-11-25 16:44:00,40,180,4.5,7.348469228349535,48,1.62625,0.9736362915407004,3.75,0.29,211.99,5.29975,4.062610306194775,17.700000000000003,37,1,1,1,379,1,211.99,0.0,0,1.0,211.99,37,1,1,0.6123724356957945,1.6702849042598764,1.0,5.361245216250509,5.361245216250509,5.361245216250509,2.928523523860541,143641,1,44939.76010000001,379,80344.21,211.99,80344.21,211.99,0.002638522427440633,2,1,1,211,0,0,0
12962.0,2011-12-02 15:55:00,2011-08-18 13:38:00,16,129,8.0625,3.696281915655244,12,2.985625,3.006652554475381,12.75,0.62,266.39,16.649375,7.712389572413123,35.400000000000006,15,2,2,2,7,2,266.39,53.0,106,0.018867924528301886,133.195,15,2,2,2.181245961205519,0.9930063237788878,1.0,5.588708266810736,4.899293966019348,5.588708266810736,3.594568774642695,49,4,70963.63209999999,14,1864.73,532.78,3729.46,133.195,0.2857142857142857,5,2,2,522,0,0,1
12963.0,2011-12-01 12:55:00,2010-07-08 14:45:00,197,1777,9.02030456852792,8.184704120456512,50,3.286294416243655,2.5466710913603863,12.75,0.29,3512.79,17.831421319796956,9.982608550862208,53.1,130,14,7,3,8,14,3512.79,36.42857142857143,510,0.027450980392156862,250.91357142857143,130,7,3,1.1020929328383346,1.2904275025512522,2.0,8.16445050600511,5.529086058162041,8.16445050600511,3.9908341858524357,64,196,12339693.5841,112,28102.32,49179.06,393432.48,250.91357142857143,1.75,5,5,5,555,1,1,1
12964.0,2010-09-28 17:47:00,2010-09-28 17:47:00,26,56,2.1538461538461537,2.3098451496549752,12,3.621923076923077,2.707008709599242,7.95,0.42,132.24,5.086153846153847,2.4959055702058555,9.9,26,1,1,1,437,1,132.24,0.0,0,1.0,132.24,26,1,1,0.9324634398837848,1.3379798388086026,1.0,4.892152013325479,4.892152013325479,4.892152013325479,2.388762789235098,190969,1,17487.4176,437,57788.880000000005,132.24,57788.880000000005,132.24,0.002288329519450801,1,1,1,111,0,0,0
12965.0,2011-09-11 15:31:00,2011-09-11 15:31:00,109,283,2.596330275229358,2.749138808100557,24,3.6638532110091746,2.8000303927771397,12.75,0.39,771.91,7.081743119266055,5.503246658587378,31.8,108,1,1,1,89,1,771.91,0.0,0,1.0,771.91,108,1,1,0.9444158540045572,1.3085048006837077,1.0,6.65016261231351,6.65016261231351,6.65016261231351,3.490428515390098,7921,1,595845.0480999999,89,68699.98999999999,771.91,68699.98999999999,771.91,0.011235955056179775,3,1,3,313,0,0,0
12966.0,2011-11-30 12:38:00,2011-11-30 12:38:00,10,75,7.5,4.143267631552018,12,3.4230000000000005,3.410679469613708,12.5,1.25,160.18,16.018,3.963964906224295,25.200000000000003,10,1,1,1,10,1,160.18,0.0,0,1.0,160.18,10,1,1,1.8101654700955419,1.0036123389770448,1.0,5.0825217528963655,5.0825217528963655,5.0825217528963655,3.265759410767051,100,1,25657.632400000002,10,1601.8000000000002,160.18,1601.8000000000002,160.18,0.1,5,1,1,511,0,0,1
12967.0,2011-12-06 14:19:00,2010-11-21 11:03:00,94,1077,11.457446808510639,17.241900011070822,60,5.165425531914893,7.4347579036437175,29.95,0.65,3840.77,40.859255319148936,58.52647769952166,204.0,47,5,3,2,3,5,3840.77,76.0,380,0.013157894736842105,768.154,47,3,2,0.6645118462091734,0.6947671462689267,1.6666666666666667,8.253688476882717,6.645291209534294,8.253688476882717,5.3230099791384085,9,25,14751514.1929,15,11522.31,19203.85,57611.55,768.154,1.6666666666666667,5,3,5,535,1,0,1
12968.0,2011-08-19 15:44:00,2011-08-19 15:44:00,5,73,14.6,9.6850400102426,24,3.29,3.762047314960299,9.95,1.25,135.95,27.189999999999998,21.266182073893752,61.199999999999996,5,1,1,1,112,1,135.95,0.0,0,1.0,135.95,5,1,1,1.5074795751550318,0.874523822950568,1.0,4.919615895709087,4.919615895709087,4.919615895709087,4.130354999745133,12544,1,18482.402499999997,112,15226.399999999998,135.95,15226.399999999998,135.95,0.008928571428571428,3,1,1,311,0,0,0
12969.0,2010-04-16 10:50:00,2010-04-16 10:50:00,5,55,11.0,8.246211251235321,24,4.59,5.08163359560683,12.75,0.55,122.45,24.490000000000002,21.878939645238752,63.5,5,1,1,1,603,1,122.45,0.0,0,1.0,122.45,5,1,1,1.3339459376998313,0.9032528445120764,1.0,4.8158362157911885,4.8158362157911885,4.8158362157911885,4.1666652238017265,363609,1,14994.0025,603,73837.35,122.45,73837.35,122.45,0.001658374792703151,1,1,1,111,0,0,0
12970.0,2011-12-02 14:30:00,2009-12-04 14:19:00,383,1014,2.647519582245431,4.6346676639196085,48,2.098981723237598,1.9741802612359292,12.75,0.16,1524.97,3.9816449086161882,5.031990920848999,60.0,280,10,3,2,7,10,1524.97,72.8,728,0.013736263736263736,152.497,280,3,2,0.5712425947724553,1.0632168523068595,3.3333333333333335,7.330385552411315,5.033681022862325,7.330385552411315,4.110873864173311,49,100,2325533.5009,70,10674.79,15249.7,106747.90000000001,152.497,1.4285714285714286,5,4,4,544,1,1,1
12971.0,2011-12-06 12:20:00,2009-12-15 19:04:00,429,13061,30.445221445221446,122.00323615579173,1440,2.462773892773893,2.706086338025736,35.95,0.16,15482.74,36.090303030303026,41.71674802797379,230.4,103,120,12,4,4,120,15482.74,6.0,720,0.16666666666666666,129.02283333333332,103,12,4,0.24954437607166827,0.9100869614421264,10.0,9.647545720029822,4.867710076058144,9.647545720029822,5.444147814759576,16,14400,239715237.9076,480,61930.96,1857928.8,7431715.2,129.02283333333332,30.0,5,5,5,555,1,1,1
12972.0,2010-10-22 08:41:00,2010-02-16 14:30:00,85,829,9.75294117647059,10.846225898740014,48,3.3178823529411763,3.7900386648730233,16.95,0.19,1115.95,13.128823529411765,11.571414842472057,59.8,69,6,4,3,414,6,1115.95,41.166666666666664,247,0.024291497975708502,185.99166666666667,69,4,3,0.8992013689852771,0.8754217690948898,1.5,7.018357035309933,5.231064052581757,7.018357035309933,4.107589788972121,171396,36,1245344.4025,2484,462003.30000000005,6695.700000000001,2772019.8000000003,185.99166666666667,0.014492753623188406,2,4,3,243,0,1,0
12973.0,2010-10-22 10:14:00,2010-10-22 10:14:00,6,31,5.166666666666667,3.8166302763912916,12,28.375,57.27363922434124,145.0,1.65,385.55,64.25833333333334,110.64772214856781,290.0,6,1,1,1,414,1,385.55,0.0,0,1.0,385.55,6,1,1,1.3537246975758586,0.49542861924409815,1.0,5.957261225766484,5.957261225766484,5.957261225766484,5.673323267171493,171396,1,148648.80250000002,414,159617.7,385.55,159617.7,385.55,0.0024154589371980675,2,1,2,212,0,0,0
12974.0,2011-05-26 09:33:00,2010-05-23 11:45:00,32,104,3.25,2.794002794004191,12,5.42375,3.7198653721736723,19.95,0.65,408.95,12.7796875,6.774744125331206,35.7,27,2,1,1,198,2,408.95,183.5,367,0.005449591280653951,204.475,27,1,1,1.1632057086608356,1.4580500790625863,2.0,6.016035201042187,5.325324372034563,6.016035201042187,3.6027767550605247,39204,4,167240.10249999998,396,80972.09999999999,817.9,161944.19999999998,204.475,0.010101010101010102,2,2,2,222,0,0,0
12975.0,2010-10-05 19:03:00,2009-12-06 10:38:00,118,903,7.6525423728813555,7.102879058310976,48,5.0051694915254235,4.807578016141132,29.95,0.29,1993.99,16.89822033898305,13.895580901876984,107.39999999999999,92,8,4,2,430,8,1993.99,37.875,303,0.026402640264026403,249.24875,92,4,2,1.0773859881405732,1.0411000039356388,2.0,7.598394316780073,5.52245542317786,7.598394316780073,4.685828089005546,184900,64,3975996.1201,3440,857415.7,15951.92,6859325.6,249.24875,0.018604651162790697,1,4,4,144,1,1,0
12976.0,2011-05-12 09:55:00,2010-02-12 15:46:00,154,2684,17.428571428571427,15.372438260619685,100,1.541103896103896,1.5696985938101486,12.75,0.21,3156.38,20.495974025974025,23.61100013714889,145.0,106,8,6,4,212,8,3156.38,56.625,453,0.017660044150110375,394.5475,106,6,4,1.1337545243696985,0.9817833195372595,1.3333333333333333,8.057497848751854,5.9802708811339444,8.057497848751854,4.983606621708336,44944,64,9962734.704400001,1696,669152.56,25251.04,5353220.48,394.5475,0.03773584905660377,2,4,5,245,1,1,0
12977.0,2011-07-06 16:40:00,2010-07-16 16:25:00,59,131,2.2203389830508473,2.297433325062839,12,5.777796610169491,16.237265362143898,125.0,0.39,517.63,8.773389830508474,18.038146228074883,125.0,54,4,1,1,156,4,517.63,88.75,355,0.011267605633802818,129.4075,54,1,1,0.9664432733820978,0.35583557214258743,4.0,6.251190719483879,4.870664163176032,6.251190719483879,4.836281906951478,24336,16,267940.8169,624,80750.28,2070.52,323001.12,129.4075,0.02564102564102564,3,3,2,332,0,0,0
12978.0,2010-11-19 14:29:00,2009-12-10 11:23:00,164,1393,8.49390243902439,7.376381601872001,50,2.622926829268293,2.212383711715653,12.75,0.21,2496.07,15.219939024390245,13.127824311815852,67.5,126,6,4,2,385,6,2496.07,57.333333333333336,344,0.01744186046511628,416.0116666666667,126,4,2,1.1514998677493558,1.1855659646103038,1.5,7.822873323527206,6.033114199025341,7.822873323527206,4.22683374526818,148225,36,6230365.4449000005,2310,960986.9500000001,14976.420000000002,5765921.7,416.0116666666667,0.015584415584415584,2,4,4,244,1,1,0
12979.0,2009-12-10 15:57:00,2009-12-10 15:45:00,57,484,8.491228070175438,19.51384381024473,120,2.328245614035088,2.672188190287274,18.95,0.21,479.53999999999996,8.41298245614035,13.287246297122703,66.0,56,2,1,1,729,2,479.53999999999996,0.0,0,2.0,239.76999999999998,56,1,1,0.43513867143476676,0.871288041200717,2.0,6.174910471563646,5.483842120955737,6.174910471563646,4.204692619390966,531441,4,229958.61159999997,1458,349584.66,959.0799999999999,699169.32,239.76999999999998,0.0027434842249657062,1,2,2,122,0,0,0
12980.0,2011-07-07 11:42:00,2009-12-02 11:26:00,59,1883,31.915254237288135,29.598047544875854,144,15.37271186440678,15.246561040230597,34.95,1.95,15909.390000000001,269.65067796610174,245.94458217854836,838.8000000000001,7,26,11,4,156,26,15909.390000000001,22.384615384615383,582,0.044673539518900345,611.8996153846155,7,11,4,1.0782891739361857,1.0082740510363821,2.3636363636363638,9.674727633916374,6.418201162957822,9.674727633916374,6.733163768250093,24336,676,253108690.17210004,4056,2481864.8400000003,413644.14,64528485.84,611.8996153846155,0.16666666666666666,3,5,5,355,1,1,0
12981.0,2011-11-10 12:00:00,2011-07-29 14:14:00,20,242,12.1,3.33876750029897,24,1.6235,0.7488115144751224,2.89,0.55,372.21999999999997,18.610999999999997,7.948374146889875,34.68,12,2,2,2,30,2,372.21999999999997,51.5,103,0.019417475728155338,186.10999999999999,12,2,2,3.62409182397891,2.1681023443369303,1.0,5.922168058105325,5.231696679206141,5.922168058105325,3.5745903077118086,900,4,138547.72839999996,60,11166.599999999999,744.4399999999999,22333.199999999997,186.10999999999999,0.06666666666666667,4,2,2,422,0,0,1
12982.0,2011-04-14 10:49:00,2010-04-12 13:50:00,214,1665,7.780373831775701,8.009582749559119,48,2.9684579439252334,3.037469288178358,16.95,0.12,2562.12,11.972523364485982,9.723125484616169,50.400000000000006,140,17,6,3,240,17,2562.12,21.529411764705884,366,0.04644808743169399,150.7129411764706,140,6,3,0.9713831637739139,0.9772799861642347,2.8333333333333335,7.8489805454007,5.021990190405318,7.8489805454007,3.9396381724611196,57600,289,6564458.8944,4080,614908.7999999999,43556.04,10453449.6,150.7129411764706,0.07083333333333333,2,5,4,254,1,1,0
12983.0,2010-04-20 12:58:00,2010-04-20 12:58:00,30,638,21.266666666666666,14.567165093132388,48,1.0796666666666668,0.696213816410533,2.95,0.21,490.08000000000004,16.336000000000002,7.039150418956089,30.599999999999998,30,1,1,1,598,1,490.08000000000004,0.0,0,1.0,490.08000000000004,30,1,1,1.4599042799818835,1.5507688029420332,1.0,6.196607047312639,6.196607047312639,6.196607047312639,3.4531571205928664,357604,1,240178.40640000004,598,293067.84,490.08000000000004,293067.84,490.08000000000004,0.0016722408026755853,1,1,2,112,0,0,0
12984.0,2011-11-21 12:37:00,2011-11-21 12:37:00,4,26,6.5,1.914854215512676,8,3.85,0.8246211251235321,4.95,2.95,97.5,24.375,6.551526539669972,30.0,4,1,1,1,19,1,97.5,0.0,0,1.0,97.5,4,1,1,3.394514291136108,4.66881078194941,1.0,4.590056548178043,4.590056548178043,4.590056548178043,3.4339872044851463,361,1,9506.25,19,1852.5,97.5,1852.5,97.5,0.05263157894736842,4,1,1,411,0,0,1
12985.0,2011-12-09 10:46:00,2011-11-11 12:44:00,78,1413,18.115384615384617,31.039556149436898,180,1.86974358974359,1.769143878623235,7.65,0.06,1215.6200000000001,15.584871794871797,9.055452794202248,47.400000000000006,73,3,2,1,1,3,1215.6200000000001,9.0,27,0.1111111111111111,405.2066666666667,73,2,1,0.5836225404825338,1.0568634989702719,1.5,7.103831801008427,6.006862061287987,7.103831801008427,3.8794998137225862,1,9,1477731.9844000002,3,1215.6200000000001,3646.8600000000006,3646.8600000000006,405.2066666666667,3.0,5,3,4,534,1,0,1
12986.0,2010-11-02 11:01:00,2010-01-21 10:45:00,142,881,6.204225352112676,15.73384062729207,120,3.7555633802816897,2.951557234051803,12.75,0.42,1991.5900000000001,14.025281690140845,40.107433751346775,232.50000000000003,63,12,7,4,403,12,1991.5900000000001,23.75,285,0.042105263157894736,165.96583333333334,63,7,4,0.3943236428460301,1.2724006625906328,1.7142857142857142,7.5971905790294585,5.117789200666835,7.5971905790294585,5.453182077108952,162409,144,3966430.7281000004,4836,802610.77,23899.08,9631329.24,165.96583333333334,0.02977667493796526,2,5,4,254,1,1,0
12987.0,2011-09-27 12:03:00,2010-01-20 09:57:00,68,583,8.573529411764707,7.1180161928384305,25,4.995294117647059,6.678898486040236,49.95,0.42,1298.51,19.095735294117645,9.298803536609809,49.95,61,6,6,4,74,6,1298.51,102.5,615,0.00975609756097561,216.41833333333332,61,6,4,1.204482987885121,0.7479218508991972,1.0,7.169742549319347,5.381823301091673,7.169742549319347,3.9308447596687337,5476,36,1686128.2201,444,96089.74,7791.0599999999995,576538.44,216.41833333333332,0.08108108108108109,3,4,4,344,1,1,0
12988.0,2011-02-20 14:31:00,2011-02-20 14:31:00,92,136,1.4782608695652173,1.123947721493213,8,4.110217391304348,3.149247242434283,12.75,0.85,535.32,5.818695652173914,5.5297757873175,29.849999999999998,75,1,1,1,292,1,535.32,0.0,0,1.0,535.32,75,1,1,1.3152398828668685,1.3051428087072836,1.0,6.284730997853663,6.284730997853663,6.284730997853663,3.4291367503513968,85264,1,286567.50240000006,292,156313.44,535.32,156313.44,535.32,0.003424657534246575,2,1,2,212,0,0,0
12989.0,2011-12-06 15:28:00,2009-12-10 13:27:00,105,6764,64.41904761904762,122.35523478729252,648,3.1575238095238096,2.385287348015063,12.75,0.29,12846.8,122.35047619047619,172.71031834894563,810.0,51,39,11,4,3,39,12846.8,18.615384615384617,726,0.05371900826446281,329.40512820512816,51,11,4,0.5264919619584434,1.3237498669296048,3.5454545454545454,9.460927869440226,5.800319562728332,9.460927869440226,6.698268054115413,9,1521,165040270.23999998,117,38540.399999999994,501025.19999999995,1503075.5999999999,329.40512820512816,13.0,5,5,5,555,1,1,1
12990.0,2011-11-08 13:01:00,2010-03-30 11:36:00,27,480,17.77777777777778,8.006407690254356,30,1.9981481481481482,0.06397337409104356,2.08,1.95,955.5,35.388888888888886,15.542951242712348,58.5,9,7,7,4,31,7,955.5,84.0,588,0.011904761904761904,136.5,9,7,4,2.2204437327638753,31.234059115038832,1.0,6.863280788880307,4.923623917106626,6.863280788880307,4.085976312551584,961,49,912980.25,217,29620.5,6688.5,207343.5,136.5,0.22580645161290322,4,4,3,443,0,1,1
12991.0,2011-11-16 15:34:00,2010-11-15 13:43:00,45,483,10.733333333333333,10.000909049590533,50,4.044444444444444,6.2139153063381425,39.95,0.19,764.82,16.996000000000002,8.149506789314977,42.5,45,3,2,2,23,3,764.82,122.0,366,0.00819672131147541,254.94000000000003,45,2,2,1.073235770879527,0.6508689360988142,1.5,6.640947155181664,5.54494304200945,6.640947155181664,3.7727609380946383,529,9,584949.6324000001,69,17590.86,2294.46,52772.58,254.94000000000003,0.13043478260869565,4,3,3,433,0,0,1
12992.0,2009-12-14 16:46:00,2009-12-14 16:46:00,6,21,3.5,0.5477225575051662,4,4.55,0.885437744847146,5.95,3.75,93.35000000000001,15.558333333333335,1.1778865253778341,17.85,6,1,1,1,725,1,93.35000000000001,0.0,0,1.0,93.35000000000001,6,1,1,6.390096504226937,5.138701197773617,1.0,4.54701127181456,4.54701127181456,4.54701127181456,2.93651291389402,525625,1,8714.222500000002,725,67678.75,93.35000000000001,67678.75,93.35000000000001,0.001379310344827586,1,1,1,111,0,0,0
12993.0,2011-11-16 15:49:00,2010-02-18 10:35:00,82,648,7.902439024390244,11.636054819202913,48,2.3176829268292685,1.5972988764450322,8.95,0.29,1191.26,14.527560975609756,8.587014106292603,26.4,57,10,7,4,23,10,1191.26,63.6,636,0.015723270440251572,119.126,57,7,4,0.6791338771753546,1.4510014130777653,1.4285714285714286,7.08360594464578,4.788541191917617,7.08360594464578,3.3105430133940246,529,100,1419100.3876,230,27398.98,11912.6,273989.8,119.126,0.43478260869565216,4,4,4,444,1,1,1
12994.0,2011-12-05 15:43:00,2011-03-16 08:31:00,73,440,6.027397260273973,6.784321391470939,25,4.175479452054795,3.3650664683446405,12.75,0.29,902.22,12.35917808219178,9.148342253202772,25.5,52,5,3,3,4,5,902.22,52.8,264,0.01893939393939394,180.44400000000002,52,3,3,0.8884303841872011,1.2408311964514676,1.6666666666666667,6.805966156080103,5.20094706615176,6.805966156080103,3.2771447329921766,16,25,814000.9284000001,20,3608.88,4511.1,18044.4,180.44400000000002,1.25,5,3,3,533,0,0,1
12995.0,2011-09-23 09:20:00,2011-09-15 15:44:00,5,98,19.6,22.501111083677625,36,1.598,1.2030045718948867,3.75,1.06,200.72,40.144,57.32546624319771,135.0,3,2,1,1,78,2,200.72,3.5,7,0.2857142857142857,100.36,3,1,1,0.8710680964647075,1.3283407539199497,2.0,5.306880597208525,4.618678536012884,5.306880597208525,4.912654885736052,6084,4,40288.5184,156,15656.16,401.44,31312.32,100.36,0.02564102564102564,3,2,1,321,0,0,0
12996.0,2010-11-29 09:27:00,2010-11-29 09:27:00,22,122,5.545454545454546,4.284271041259919,12,5.7318181818181815,4.59869405516251,14.95,0.55,355.5,16.15909090909091,5.782231328319469,29.849999999999998,22,1,1,1,376,1,355.5,0.0,0,1.0,355.5,22,1,1,1.2943752839278202,1.246401285465734,1.0,5.8763342398543505,5.8763342398543505,5.8763342398543505,3.4291367503513968,141376,1,126380.25,376,133668.0,355.5,133668.0,355.5,0.0026595744680851063,2,1,2,212,0,0,0
12997.0,2011-11-17 15:47:00,2009-12-17 16:14:00,121,1163,9.611570247933884,10.167244711020489,72,2.8830578512396694,2.7813925897456495,20.8,0.08,2065.11,17.06702479338843,14.420804568667917,83.2,66,16,7,4,22,16,2065.11,43.6875,699,0.022889842632331903,129.069375,66,7,4,0.9453466028525607,1.0365519279330924,2.2857142857142856,7.633422891243834,4.868067961959161,7.633422891243834,4.4331949212482815,484,256,4264679.312100001,352,45432.420000000006,33041.76,726918.7200000001,129.069375,0.7272727272727273,4,5,4,454,1,1,1
12998.0,2010-08-04 08:05:00,2010-02-24 11:55:00,61,1102,18.065573770491802,26.039629319212036,144,1.5698360655737706,1.6502853205867958,6.95,0.1,897.38,14.711147540983607,14.478424649383264,93.60000000000001,58,4,3,3,493,4,897.38,40.0,160,0.025,224.345,58,3,3,0.6937723094684387,0.9512513054503693,1.3333333333333333,6.800593141377683,5.417632561182496,6.800593141377683,4.549657476057833,243049,16,805290.8644,1972,442408.34,3589.52,1769633.36,224.345,0.008113590263691683,1,3,3,133,0,0,0
12999.0,2011-05-27 13:24:00,2011-04-08 10:26:00,28,342,12.214285714285714,10.514036976583903,48,2.549285714285714,3.6552478039028364,12.75,0.42,455.88,16.28142857142857,13.59014558946508,76.5,25,3,2,1,196,3,455.88,16.333333333333332,49,0.061224489795918366,151.96,25,2,1,1.1617122653732797,0.6974317066995436,1.5,6.124420774356607,5.030176449303092,6.124420774356607,4.350277936359301,38416,9,207826.57439999998,588,89352.48,1367.6399999999999,268057.44,151.96,0.015306122448979591,2,3,2,232,0,0,0
13000.0,2011-08-25 10:43:00,2009-12-14 17:03:00,65,538,8.276923076923078,11.055976455502035,72,3.706769230769231,2.64710343329052,10.95,0.12,965.0,14.846153846153847,12.39402019275673,76.32000000000001,58,5,4,4,107,5,965.0,123.6,618,0.008090614886731391,193.0,58,4,4,0.7486379073106696,1.4003114438794249,1.25,6.873163834212518,5.267858159063328,6.873163834212518,4.34795265434013,11449,25,931225.0,535,103255.0,4825.0,516275.0,193.0,0.04672897196261682,3,3,3,333,0,0,0
13001.0,2011-12-05 14:51:00,2009-12-03 14:43:00,1031,13518,13.111542192046556,20.519140310345474,198,2.4771193016488846,1.7150438711380112,10.65,0.21,24136.05,23.410329776915614,32.38085798091927,415.00000000000006,300,37,12,4,4,37,24136.05,19.783783783783782,732,0.050546448087431695,652.3256756756757,300,12,4,0.6389908150993974,1.4443474848285958,3.0833333333333335,10.091503283372926,6.482075742583185,10.091503283372926,6.030685260261263,16,1369,582548909.6025,148,96544.2,893033.85,3572135.4,652.3256756756757,9.25,5,5,5,555,1,1,1
13002.0,2011-01-25 15:18:00,2010-10-01 11:58:00,23,201,8.73913043478261,5.512113860352139,24,3.1421739130434783,2.3526966278984847,9.95,0.42,414.13,18.00565217391304,6.463808915159824,35.400000000000006,19,3,2,2,318,3,414.13,38.666666666666664,116,0.02586206896551724,138.04333333333332,19,2,2,1.585440841061348,1.3355627222750703,1.5,6.0285917241892655,4.934785635146091,6.0285917241892655,3.594568774642695,101124,9,171503.6569,954,131693.34,1242.3899999999999,395080.02,138.04333333333332,0.009433962264150943,2,3,2,232,0,0,0
13003.0,2011-08-26 10:50:00,2011-05-09 08:23:00,6,103,17.166666666666668,16.73817990901838,48,2.25,1.956527536223296,5.95,0.85,149.05,24.84166666666667,18.582314620807242,60.0,4,3,3,2,106,3,149.05,36.333333333333336,109,0.027522935779816515,49.68333333333334,4,3,2,1.0255993638482415,1.1499965926077365,1.0,5.010968571886377,3.925597125455264,5.010968571886377,4.110873864173311,11236,9,22215.902500000004,318,15799.300000000001,447.15000000000003,47397.9,49.68333333333334,0.02830188679245283,3,3,1,331,0,0,0
13004.0,2011-11-28 11:27:00,2009-12-15 09:44:00,857,8442,9.850641773628938,8.117628370323041,72,2.3460560093348892,2.5032344192278426,14.95,0.12,11143.99,13.003488914819137,8.226453573525184,59.400000000000006,417,46,12,4,12,46,11143.99,15.5,713,0.06451612903225806,242.26065217391303,417,12,4,1.2134876498709353,0.9372098718819002,3.8333333333333335,9.31874534855622,5.494133511161428,9.31874534855622,4.100989104940769,144,2116,124188513.12009999,552,133727.88,512623.54,6151482.4799999995,242.26065217391303,3.8333333333333335,5,5,5,555,1,1,1
13005.0,2011-06-19 10:53:00,2010-09-08 12:52:00,60,455,7.583333333333333,7.60751561190056,24,4.732833333333333,3.6909376382861736,12.75,0.42,935.03,15.583833333333333,13.083499258726897,75.0,41,6,4,3,174,6,935.03,47.166666666666664,283,0.02120141342756184,155.83833333333334,41,4,3,0.9968212646807588,1.2822848276382546,1.5,6.841647527246012,5.05521555082682,6.841647527246012,4.330733340286331,30276,36,874281.1009,1044,162695.22,5610.18,976171.32,155.83833333333334,0.034482758620689655,3,4,3,343,0,1,0
13006.0,2011-10-14 13:49:00,2011-10-14 13:49:00,4,55,13.75,11.84271928232701,24,5.295,6.157301898288459,12.75,0.19,81.57,20.3925,17.128158832752572,38.25,4,1,1,1,56,1,81.57,0.0,0,1.0,81.57,4,1,1,1.16105091003206,0.8599545852172439,1.0,4.413646418429337,4.413646418429337,4.413646418429337,3.6699514442284173,3136,1,6653.664899999999,56,4567.92,81.57,4567.92,81.57,0.017857142857142856,4,1,1,411,0,0,1
13007.0,2010-05-09 10:38:00,2010-05-09 10:38:00,11,59,5.363636363636363,4.6102652260521255,12,5.995454545454546,4.674048274539671,12.75,0.85,175.25,15.931818181818182,5.734556335379081,25.5,11,1,1,1,580,1,175.25,0.0,0,1.0,175.25,11,1,1,1.163411669534112,1.282711301488433,1.0,5.171903441692378,5.171903441692378,5.171903441692378,3.2771447329921766,336400,1,30712.5625,580,101645.0,175.25,101645.0,175.25,0.0017241379310344827,1,1,1,111,0,0,0
13008.0,2011-01-20 14:24:00,2009-12-16 16:07:00,39,312,8.0,15.20041550678623,60,2.3607692307692307,1.4338233478056321,5.95,0.29,543.28,13.93025641025641,14.710405462797144,51.0,31,7,4,2,323,7,543.28,57.0,399,0.017543859649122806,77.61142857142856,31,4,2,0.5263014025128719,1.6464854156421886,1.75,6.299463820322658,4.364517090537482,6.299463820322658,3.9512437185814275,104329,49,295153.15839999996,2261,175479.44,3802.96,1228356.0799999998,77.61142857142856,0.021671826625386997,2,4,2,242,0,1,0
13009.0,2010-02-05 12:22:00,2010-02-05 12:22:00,4,120,30.0,0.0,30,1.95,0.0,1.95,1.95,234.0,58.5,0.0,58.5,4,1,1,1,673,1,234.0,0.0,0,1.0,234.0,4,1,1,0.0,0.0,1.0,5.459585514144159,5.459585514144159,5.459585514144159,4.085976312551584,452929,1,54756.0,673,157482.0,234.0,157482.0,234.0,0.0014858841010401188,1,1,1,111,0,0,0
13010.0,2010-11-30 15:09:00,2010-03-01 11:28:00,12,323,26.916666666666668,13.983485931193224,50,1.7841666666666667,2.18298152381859,7.49,0.42,330.12,27.51,15.352700680395559,51.0,10,2,2,2,374,2,330.12,137.0,274,0.0072992700729927005,165.06,10,2,2,1.9248896018569415,0.8173072686138475,1.0,5.802480847440477,5.112349168833885,5.802480847440477,3.9512437185814275,139876,4,108979.2144,748,123464.88,660.24,246929.76,165.06,0.0053475935828877,2,2,2,222,0,0,0
13011.0,2010-12-02 17:22:00,2010-12-02 17:22:00,6,26,4.333333333333333,1.3662601021279464,6,4.216666666666667,1.389484316812056,5.95,2.95,101.10000000000001,16.85,1.4345731072343448,17.85,3,1,1,1,372,1,101.10000000000001,0.0,0,1.0,101.10000000000001,3,1,1,3.171675237082733,3.034698999943459,1.0,4.62595272517062,4.62595272517062,4.62595272517062,2.93651291389402,138384,1,10221.210000000001,372,37609.200000000004,101.10000000000001,37609.200000000004,101.10000000000001,0.002688172043010753,2,1,1,211,0,0,0
